OBJECTID,Boundary_Name,GlobalID,BoundaryID,Description,SHAPE__Area,SHAPE__Length
81,"Box Elder, Pilot Mtn",4b5195c5-9f9a-4003-88ac-f33113147152,682,"Box Elder and Tooele counties—Boundary begins at SR-30 and the Utah-Nevada state line; east on SR-30 to the township line between R15W and R16W; south on this line to I-80; west on I-80 to Pilot Creek Valley road; north along this road to SR-30; east on SR-30 to the Utah-Nevada state line. Elk hunters with this permit may hunt Nevada’s portion of this interstate unit (091) and abide by Nevada laws. USGS 1:100,000 Maps: Newfoundland Mtns., Bonneville Salt Flats, Wells, Wendover. Boundary questions? Call the Ogden office, 801-476-2740. Nevada hunt regulation questions? Call NDOW, (775) 777-2300.  - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",6104781595.29688,339736.049510845
82,"West Desert, Rush Valley",dc719bf0-83f9-4c8f-871d-fecccde23f6b,245,"Juab, Salt Lake, Tooele and Utah counties—Boundary begins at I-15 and I-80 in Salt Lake City; south on I-15 to Exit 207 and the Mills road; west on this road to the railroad tracks; west on these tracks to the Sevier River; north along this river to SR-132; west on SR-132 to US-6; north on US-6 to SR-36; north on SR-36 to Cherry Creek Road; west on this road to the top of the drainage divide(summit of the Sheeprocks) near Keg Spring; west and north along this divide (summits of the Sheeprocks, Onaqui, and Stansbury Mountains) to I-80; east on I-80 to I-15 in Salt Lake City.  Excludes all CWMUs. EXCLUDES ALL NATIVE AMERICAN TRUST LANDS WITHIN THIS BOUNDARY. USGS 1:100,000 Maps: Lynndyl, Nephi, Provo, Rush Valley, Salt Lake City, Tooele. Boundary questions? Call the Springville office, 801-491-5678. - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",12600819326.875,641655.844068965
83,"Fillmore, Oak Creek LE",802cbd4c-cd75-44a6-a2b0-52eb16347015,85,"Juab and Millard counties—Boundary begins at SR-50 and I-15 near Holden; north on I-15 to the Mills road; west on this road to the railroad tracks; west on these tracks to the Sevier River; north along this river to SR-132; west on SR-132 to SR-125 (300 East in Leamington); south on SR-125 to McCormick Road (CR-4549); south on this road to Whiskey Creek Road; southeast on this road to SR-50 in Holden; north on SR-50 to I-15.  Excludes all CWMUs. USGS 1:100,000 Maps: Delta, Lynndyl. Boundary Questions? Call Cedar City office, 435-865-6100. - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",1511099612.49219,195694.437135942
84,Fillmore B,de866c4e-04cf-4e67-a828-96831491f014,802,"Juab, Millard and Sevier counties—Boundary begins at SR-132 and SR-125 (300 E in Leamington); west on SR-132 to US-6; south on US-6 to SR-257; south on SR-257 to the Black Rock road; east on this road to I-15; south on I-15 to I-70; east and north on I-70 to US-89; north on US-89 to US-50 in Salina; north on US-50 to I-15 near Scipio; south on I-15 to Exit 178 and US-50; south on US-50 to Whiskey Creek Road; north on this road to McCormick Road (CR-4549); north on this road to SR-125; north on SR-125 to SR-132 in Leamington. EXCLUDES ALL NATIVE AMERICAN TRUST LANDS WITHIN THIS BOUNDARY. Excludes all CWMUs. USGS 1:100,000 Maps: Delta, Lynndyl, Nephi, Richfield, Salina. Boundary Questions? Call Cedar City office, 435-865-6100 - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",8486300642.65625,485648.803178697
85,"Box Elder, West",6bed642e-ef8d-4743-ae7e-c3f9ac55dd8c,755,"Box Elder County—Boundary begins at I-80 and the Utah-Nevada state line; north along this state line to the Utah-Idaho state line; east on this state line to SR-42; east on SR-42 to SR-30; south and west on SR-30 to the township line separating Range 15 West and Range 16 West (near milepost 24); due south along this township line to I-80 (at milepost 18); west on I-80 to the Utah-Nevada state line. USGS 1:100,000 Maps: Bonneville Salt Flats, Grouse Creek, Newfoundland Mtns. Boundary questions? Call the Ogden office, 801-476-2740. - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",10660484751.9414,569145.793729675
86,"Box Elder, Snowville",5fd3531d-56f7-44ef-b314-26b1626032c1,27,"Box Elder County—Boundary begins at SR-42 and the Utah-Idaho state line; east on SR-42 to SR-30; west on SR-30 to the township line separating Range 15 West and Range 16 West (near milepost 24); due south on this line to Union Pacific railroad tracks; east along these tracks to the shoreline of the Great Salt Lake; north along this shoreline to Locomotive Springs; north on the Locomotive Springs-Snowville-Stone, Idaho county road to the Utah-Idaho state line; west along this state line to SR-42. USGS 1:100,000 Maps: Grouse Creek, Newfoundland Mtns., Tremonton. Boundary questions? Call the Ogden office, 801-476-2740. - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",6270865046.59766,467360.754015476
87,"San Rafael, South",0f29d419-2943-4e35-b205-b584023e95c2,756,"Emery, Sevier, and Wayne counties—Boundary begins at the junction of I-70 and SR-24; south on SR-24 to SR-95; south on SR-95 to a point two miles south of SR-24; west along an imaginary line that is two miles south of (and parallel to) SR-24 to the Burr Trail-Notom road; north along the Burr Trail-Notom road to SR-24; east on SR-24 to Caineville and the Caineville Wash road; north along the Caineville Wash road to the Cathedral Valley road; northwest on the Cathedral Valley road to the Capital Reef National Park boundary; north and west on this east side park boundary to the Cathedral Valley road; west on this road to Rock Springs Bench and the Last Chance Desert road; north on this road to the Blue Flats road; north and east on this road to the Willow Springs road; north on this road to the Windy Peak road; north and west on this road to I-70; east on I-70 to SR-24. EXCLUDES ALL NATIONAL PARKS. USGS 1:100,000 Maps: Loa, Hanksville, Salina, San Rafael Desert. Boundary questions? Call the Price office, 435-613-3700. - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",5774735220.53906,399622.908708229
88,"San Rafael, South-Dirty Devil",847f66be-a09e-4927-8a1f-7f8310e5f452,751,"Carbon, Emery, Garfield and Wayne counties—Boundary begins at I-70 to the Green River; south along the Green River to the Colorado River; south on the Colorado River and the west shore of Lake Powell to SR-95; north on SR-95 to a point two miles south of SR-24; west along an imaginary line that is two miles south of (and parallel to) SR-24 to the Burr Trail-Notom road; north along the Burr Trail-Notom road to SR-24; east on SR-24 to Caineville and the Caineville Wash road; north along the Caineville Wash road to the Cathedral Valley road; west on this road to Rock Springs Bench and the Last Chance Desert road; north on this road to the Blue Flats road; north and east on this road to the Willow Springs road; north on this road towards Windy Peak and the Windy Peak road; west on this road to SR-72; north on SR-72 to Fremont Junction and I-70; east on I-70 to the Green River. USGS 1:100,000 Maps: Hanksville, Hite Crossing, Huntington, Loa, Manti, Salina, San Rafael Desert. Boundary questions? Call Price office, 435-613-3700. - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",14448059562.4023,780783.355943788
89,Vernal,4ecadb7c-07bb-47c0-831a-aa742c82ce3a,208,"Daggett and Uintah counties-—Boundary begins at the Dry Fork-Whiterocks drainage divide and the Daggett-Uintah county line (summit of the Uinta Mountains); east along the summit of the Uinta Mountains to US-191; north along US-191 to Cart Creek; north along Cart Creek to Flaming Gorge Reservoir; east along Flaming Gorge Reservoir to the Green River; east along the Green River to Gorge Creek; south along Gorge Creek to the USFS/private land boundary at the head of Davenport Draw; south along the USFS/private land boundary on the west side of Davenport Draw to the BLM boundary; south along the BLM boundary approximately one-third of a mile to the rim of Diamond Mountain;south and easterly along this rim until the rim intersects the Diamond Mountain road (Jones Hole Road); southwest along this road to the Brush Creek road; south along this road to the Island Park/Rainbow Park road; east along this road to the Dinosaur National Monument boundary; northeast along this boundary to the Utah-Colorado state line; south along this state line to the Green River; south along this river to the Duchesne River; north along this river to the Uinta River; north along this river to Whiterocks River; north along this river to the East Fork of the Whiterocks River; north along this river to Whiterocks Lake and USFS Trail #025; northeast on this trail to the Dry Fork-Whiterocks drainage divide; north atop this divide to the Daggett-Uintah county line (summit of the Uinta Mountains). EXCLUDING ALL NATIVE AMERICAN TRUST LAND WITHIN THIS BOUNDARY. USGS 1:100,000 Maps: Dutch John, Vernal. Boundary questions? Call the Vernal office, 435-781-9453. - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",5620292778.71875,636104.168165263
90,Diamond Mtn/Bonanza,a62629cf-4a62-4c86-9efc-775b23a04fd3,461,"Daggett and Uintah counties—Boundary begins at the Green River and the Utah-Colorado state line near Browns Park; west along this river to Gorge Creek; south along Gorge Creek to the USFS/private land boundary at the head of Davenport Draw; south along the USFS/private land boundary on the west side of Davenport Draw to the BLM boundary; south along the BLM boundary approximately one-third of a mile to the rim of Diamond Mountain; south and easterly along this rim until the rim intersects the Diamond Mountain road (Jones Hole Road); southwest along this road to the Brush Creek road; south along this road to the Island Park-Rainbow Park road; east along this road to the Dinosaur National Monument boundary; west and south on this boundary to the Green River; southwest along the Green River to the White River; east along this river to the Utah-Colorado state line; north on this state line to the Green River near Browns Park. EXCLUDING ALL NATIVE AMERICAN TRUST LAND WITHIN THIS BOUNDARY.  EXCLUDES DINOSAUR NATIONAL MONUMENT.  USGS 1:100,000 Maps: Dutch John, Vernal. Boundary questions? Call the Vernal office, 435-781-9453. - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",5480598481.89844,653753.580129917
91,Vernal/Bonanza,7e47ec1f-1c22-4ef7-ac98-26cd048c6ef8,614,"Daggett, Duchesne and Uintah counties—Boundary begins at the Utah-Colorado state line and the White River; west along this river to the Green River; north along this river to the Duchesne River; north along this river to the Uinta River; north along this river to Whiterocks river; north along this river to the East Fork of the Whiterocks River; north along this river to Whiterocks Lake and USFS Trail #025; northeast on this trail to the Dry Fork-Whiterocks drainage divide; north atop this divide to the Daggett-Uintah county line (summit of the Uinta Mountains); east along the summit of the Uinta Mountains to US-191; north on US-191 to Cart Creek; north along this creek to Flaming Gorge Reservoir; east along the south shoreline of Flaming Gorge Reservoir to the Green River; east along this river to Gorge Creek; south along Gorge Creek to the USFS/private land boundary at the head of Davenport Draw; south along the USFS/private land boundary on the west side of Davenport Draw to the BLM boundary; south along the BLM boundary approximately one-third of a mile to the rim of Diamond Mountain; south and easterly along this rim until the rim intersects the Diamond Mountain road (Jones Hole Road); southwest on this road to Brush Creek road; south on this road to Island Park road; east on this road to Dinosaur National Monument Boundary; northeast on this monument boundary to the Utah-Colorado state line; south on this state line to the White River. EXCLUDES ALL NATIVE AMERICAN TRUST LANDS WITHIN THIS BOUNDARY. USGS 1:100,000 Maps: Dutch John, Kings Peak, Seep Ridge, Vernal. Boundary questions? Call Vernal office, 435-781-9453. - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",9223724831.03125,667937.687828947
92,Diamond Mtn,ee29f056-579d-4728-a60b-a64163da939e,206,"Daggett and Uintah counties—Boundary begins at the Utah-Colorado state line and the Green River at Browns Park; west along this river to Gorge Creek; south along Gorge Creek to the USFS/private land boundary at the head of Davenport Draw; south along the USFS/private land boundary on the west side of Davenport Draw to the BLM boundary; south along the BLM boundary approximately one-third of a mile to the rim of Diamond Mountain; south and easterly along this rim until the rim intersects the Diamond Mountain road (Jones Hole Road); south and west on this road to the Brush Creek road; south on this road to the Island Park/Rainbow Park road; east on this road to the Dinosaur National Monument boundary; north and east on this boundary to the Utah-Colorado state line; north on this state line to the Green River. Excludes all CWMUs. USGS 1:100,000 Maps: Dutch John. Boundary questions? Call Vernal office, 435-781-9453. - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",1877174012.66406,232645.557501732
93,"Nine Mile, Gray Canyon",21e71e88-cbb7-405c-9c52-9f18cfaabf86,821,"Carbon, Duchesne, and Emery counties—Boundary begins at exit 164 on I-70 near the town of Green River; west on I-70 to US-6; north and west on US-6 to SR-123; east and north on SR-123 through the town of Sunnyside to the Water Canyon/Bruin Point Road; northeast on this road to the summit at Bruin Point and the headwaters of Range Creek; southeast along the Range Creek drainage bottom to the Green River; south along the Green River to Swasey's Boat Ramp and the Hastings Road; south on this road to SR-19; south and east on SR-19 to Exit 164 on 1-70 near the town of Green River. Excludes all CWMUs. USGS 1:100,000 Maps: Huntington, Price. Boundary questions? Call Price office, 435-613-3700. - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",2216162632.32813,289234.401081915
94,"Box Elder, Puddle Valley",3ca23cbe-6bdf-4333-b071-27642a7cd908,25,"Tooele County—Boundary begins at I-80 and the Rowley road(AMAX Magnesium) at Exit 77; north from this exit cross-country to the shoreline of the Great Salt Lake; north along this shoreline to Utah Test and Training Range boundary; west along boundary to the USPCI road; south on this road to I-80; east on I-80 to the Rowley road at Exit 77. - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",2052403637.29688,201232.963936807
95,"Oquirrh-Stansbury, West",55aa941a-0fd8-4fb6-a8e4-b628d1268180,75,"Salt Lake, Tooele and Utah counties—Boundary begins at I-80 and SR-36; south on SR-36 to Pony Express Road; west on this road to the Skull Valley road; north on this road to I-80 at Rowley Junction; east on I-80 to SR-36. EXCLUDES ALL NATIVE AMERICAN TRUST LANDS WITHIN THIS BOUNDARY. Excludes all CWMUs. USGS 1:100,000 Maps: Provo, Rush Valley, Salt Lake City, Tooele. Boundary questions? Call the Springville office, (801) 491-5678. - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",3361747797.71484,261844.204339656
96,"San Rafael, North A",3dfb4ac3-7718-4e34-b20e-058654c5fa30,202,"Carbon, Emery and Sevier counties—Boundary begins at SR-10 and US-6 at Price; east and south on US-6 to I-70; west on I-70 to SR-10; north on SR-10 to SR-31; northwest on SR-31 to the USFS boundary near MP 35; east and north along this boundary to Benches road; east on this road to Consumers Road; east on this road to US-6; south on US-6 to SR-10 at Price. Excludes all CWMUs. USGS 1:100,000 Maps: Huntington, Manti, Price, Salina, San Rafael Desert. Boundary questions? Call Price office, 435-613-3700. - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",8338395854.15234,504552.052359039
97,"Wasatch Mtns, Timpanogos",e706e5d9-8c5c-4705-b2b2-8d17596b279f,200,"Utah and Wasatch Counties—Boundary begins at US-189 and 800 North in Orem; west on 800 North to US-89 (State Street); northwest on US-89 to SR-146; north on SR-146 to SR-92; east on SR-92 to USFS Road 114 (Cascade Scenic Drive); east on this road to SR-113 in Midway; south on SR-113 to SR-189; west on SR-189 to 800 North in Orem. Excludes all CWMUs. USGS 1:100,000 Maps: Provo. Boundary questions? Call Springville office, 801-491-5678. - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",435396209.601563,117659.99489254
98,Utah Lake Extended Archery Area,ca835c37-6aa6-46ea-9064-010af0e8ec9b,109,"Utah County—Boundary begins at I-15 and SR-73 in Lehi; west on SR-73 to SR-68; south on SR-68 to US-6: east on US-6 to Center Street in Goshen; south on Center Street(Goshen Cyn Road) to the Juab/Utah county line; east on this county line to I-15; north on I-15 to SR-73. USGS 1:100,000 Maps: Provo. Boundary  questions? Call the Springville office, 801-491-5678. - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",1511603090.00781,188845.985862203
99,Henry Mtns (bison),db4c8116-0754-4d20-b0cf-247f6e03dcd9,637,"Garfield and Wayne counties—Boundary begins in Hanksville at the junction of SR-24 and SR-95; south on SR-95 to the west shoreline of Lake Powell; south along this shoreline to SR-276 at Bullfrog; north on SR-276 to the Burr Trail-Notom road; north on this road to the Glen Canyon National Recreation Area boundary west of the Bullfrog Creek drainage; southwest on this boundary to the Capitol Reef National Park boundary; north on this boundary to SR-24; east on SR-24 to SR-95 at Hanksville. EXCLUDES ALL NATIONAL PARKS. USGS 1:100,000 Maps: Escalante, Loa, Hanksville, Hite Crossing. Boundary questions? Call the Price office, 435-613-3700.  - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",5829919353.55859,589069.975287353
100,Wasatch Front Extended Archery Area,8d5d6ddb-65c2-4f1c-a488-e79bf62f1123,282,,3143493646.43359,389061.705542861
101,Uintah Basin Extended Archery Area,805c1af1-08c0-435c-aa7b-32e2d748b51f,218,"Duchesne and Uintah counties—Boundary begins at SR-87 and the Duchesne River in Duchesne; north along this river to the Ute Tribal boundary near the mouth of Rock Creek west of Utahn; north then east on this boundary to SR-121 (1 mile east of Hayden); east and south on this road to the Ute Tribal boundary (0.9 miles west of the East Channel of the Whiterocks River); north then east along this boundary around the East Channel of the Whiterocks River, Tridel and Deep Creek to the BLM boundary northeast of Lapoint; south along this boundary to the SITLA boundary; south along this boundary to SR-121; north and east on SR-121 to the Highline Canal in Maeser; north along this canal to Ashley Creek; south along this creek to the Steinaker Feeder Canal; east along this canal to 2500 West Street; south on this road to 2500 North street; east along this street to 1500 West street; north on this street to 3300 North street; northeast on this street to SR-191; north on this road to the BLM boundary; southeast along this boundary to the Diamond Mountain Road; northeast on this road to Brush Creek; south along this creek to the Island Park road; east along this road to the BLM boundary; south and east along this boundary to the Dinosaur National Monument boundary; east along this boundary to the Green River; east and south along this river approx. 5 mi to the BLM boundary; south along this boundary to the Ouray National Wildlife Refuge eastern boundary; south along this boundary to the Green River; west along this river to the BLM boundary near Pariette Draw west along the BLM boundary to the Pleasant Valley/Antelope Canyon road (CR-31) west along this road to the Antelope Canyon road (CR-27) south along this road to the Ute Tribal boundary; west along this boundary to the Cottonwood Ridge WMA boundary; west and north along this boundary to the Ute Tribal boundary; north and west along this boundary to Indian Canyon (US-191) north along US-191 to US-40; east on US-40 to SR-87 in Duchesne; north on SR-87 to the Duchesne River. EXCLUDES ALL NATIVE AMERICAN TRUST LAND. Contact Ouray National Wildlife Refuge for special hunting regulations on the refuge. USGS 1:100,000 Maps: Duchesne, Dutch John, Vernal. Boundary Questions? Call the Vernal office, 435-781-9453. - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",5537196416.57422,684174.450588648
102,Herriman South Valley Extended Archery Area,3a0d3eeb-5eb5-40b7-8af3-75d41a845c8c,101,"Salt Lake County—Boundary begins at 12600 South and Mountain View Corridor Hwy; south on Mountain View Corridor Hwy to Redwood Road; south on Redwood Road to the Camp Williams boundary fence; west along the boundary fence to the Salt Lake/Utah county line; west on this county line to Stockings Fork drainage bottom; north along this drainage bottom to Butterfield Canyon road; east on this road 13090 South; east along 13090 South to 12600 South;  east along 12600 South to Mountain View Corridor. - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",133438495.460938,65761.2623249332
103,South Wasatch Front Extended Archery Area,a73d857e-372d-4ea3-9c8a-d08a726f50ff,106,"Utah County—Boundary begins at I-15 and SR-92; east on SR-92 to Timpooneke campground and USFS Road 056; west on USFS Road 056 to USFS Trail 049; south on USFS Trail 049 to USFS Trail 033; south on USFS Trail 033 to SR-189 in Provo Canyon; west on SR-189 to USFS Road 027 (Squaw Peak Trail road); south on USFS road 027 to Left Fork Hobble Creek Road; south on this road to Hobble Creek Road: west on this road to 400 South in Springville; west on 400 South to I-15; north on I-15 to SR-92: USGS 1:100,000 Maps: Provo. Boundary  questions? Call the Springville office, 801-491-5678. - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",592466572.085938,199954.34372334
104,"Nine Mile, Jack Creek",a31f22cb-ea17-46bc-b56b-c15145c468a1,820,"Carbon, Duchesne, Emery and Uintah counties—Boundary begins at US-40 and US-191 in Duchesne; southwest on US-191 to US-6; southeast on US-6 to SR-123; east and north on SR-123 through the town of Sunnyside to the Water Canyon/Bruin Point Road; northeast on this road to the summit at Bruin Point and the headwaters of Range Creek; southeast along the Range Creek drainage bottom to the Green River; south along this river to Coal Creek and the Uintah and Ouray Indian Reservation boundary; east along this boundary to the drainage divide at Hells Hole/Head of Sego Canyon; northeast along the drainage divide and summit to Diamond Ridge; northeast continuing along the drainage divide and summit to the Seep Ridge Road; northwest along the Seep Ridge Road to the White River; west along this river to the Green River; north along this river to the Duchesne River; west along this river to US-40 at Myton; west on US-40 to US-191 in Duchesne. EXCLUDES ALL NATIVE AMERICAN TRUST LANDS WITHIN THIS BOUNDARY. Excludes all CWMUs. USGS 1:100,000 Maps: Duchesne, Huntington, Price, Seep Ridge, Vernal, Westwater. Boundary questions? Call the Price office, 435-613-3700 - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",15211391736.9063,676850.112844224
105,"Nine Mile, Green River Valley",bac9143f-cfbf-4eed-9ad2-4e6bf0999065,6,"Emery and Grand Counties; This boundary includes 3 miles either side of the Green River from Interstate 70 north to Swasey’s Beach. - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",266593584.675781,70170.806240601
